Date,Price
1988-08-01,0.8655
1988-08-02,0.86
1988-08-03,0.868
1988-08-04,0.878
1988-08-05,0.887
1988-08-08,0.871
1988-08-09,0.876
1988-08-10,0.8875
1988-08-11,0.901
1988-08-12,0.8835
1988-08-15,0.888
1988-08-16,0.888
1988-08-17,0.894
1988-08-18,0.917
1988-08-19,0.919
1988-08-22,0.935
1988-08-23,0.9265
1988-08-24,0.933
1988-08-25,0.94
1988-08-26,0.947
1988-08-29,0.9465
1988-08-30,0.947
1988-08-31,0.954
1988-09-01,0.933
1988-09-02,0.928
1988-09-06,0.926
1988-09-07,0.9315
1988-09-08,0.9355
1988-09-09,0.9485
1988-09-12,0.948
1988-09-13,0.958
1988-09-14,0.957
1988-09-15,0.972
1988-09-16,0.956
1988-09-19,0.956
1988-09-20,0.953
1988-09-21,0.941
1988-09-22,0.961
1988-09-23,0.97
1988-09-26,0.9685
1988-09-27,0.982
1988-09-28,0.973
1988-09-29,0.982
1988-09-30,0.9745
1988-10-03,0.9875
1988-10-04,0.9885
1988-10-05,0.9915
1988-10-06,1.0115
1988-10-07,1.015
1988-10-10,1.0365
1988-10-11,1.0505
1988-10-12,1.0475
1988-10-13,1.0525
1988-10-14,1.0965
1988-10-17,1.079
1988-10-18,1.1
1988-10-19,1.1255
1988-10-20,1.149
1988-10-21,1.143
1988-10-24,1.11
1988-10-25,1.123
1988-10-26,1.107
1988-10-27,1.113
1988-10-28,1.133
1988-10-31,1.143
1988-11-01,1.1565
1988-11-02,1.1705
1988-11-03,1.1365
1988-11-04,1.1395
1988-11-07,1.1245
1988-11-08,1.1405
1988-11-09,1.1675
1988-11-10,1.1075
1988-11-11,1.1085
1988-11-14,1.1225
1988-11-15,1.0795
1988-11-16,1.0855
1988-11-17,1.1125
1988-11-18,1.1225
1988-11-21,1.1175
1988-11-22,1.1375
1988-11-23,1.2075
1988-11-28,1.2375
1988-11-29,1.2525
1988-11-30,1.2675
1988-12-01,1.2815
1988-12-02,1.2645
1988-12-05,1.2745
1988-12-06,1.2875
1988-12-07,1.413
1988-12-08,1.44
1988-12-09,1.431
1988-12-12,1.392
1988-12-13,1.3325
1988-12-14,1.3695
1988-12-15,1.3545
1988-12-16,1.332
1988-12-19,1.3835
1988-12-20,1.3975
1988-12-21,1.3935
1988-12-22,1.4035
1988-12-23,1.4355
1988-12-27,1.424
1988-12-28,1.4115
1988-12-29,1.4145
1988-12-30,1.3975
1989-01-03,1.4095
1989-01-04,1.4685
1989-01-05,1.4525
1989-01-06,1.4025
1989-01-09,1.3905
1989-01-10,1.3935
1989-01-11,1.3905
1989-01-12,1.424
1989-01-13,1.471
1989-01-16,1.5255
1989-01-17,1.533
1989-01-18,1.5135
1989-01-19,1.5125
1989-01-20,1.519
1989-01-23,1.538
1989-01-24,1.518
1989-01-25,1.4885
1989-01-26,1.474
1989-01-27,1.505
1989-01-30,1.369
1989-01-31,1.365
1989-02-01,1.357
1989-02-02,1.3415
1989-02-03,1.318
1989-02-06,1.2925
1989-02-07,1.304
1989-02-08,1.328
1989-02-09,1.329
1989-02-10,1.2975
1989-02-13,1.2565
1989-02-14,1.2425
1989-02-15,1.2565
1989-02-16,1.2745
1989-02-17,1.2645
1989-02-21,1.3475
1989-02-22,1.3765
1989-02-23,1.365
1989-02-24,1.3425
1989-02-27,1.338
1989-02-28,1.352
1989-03-01,1.413
1989-03-02,1.4325
1989-03-03,1.4695
1989-03-06,1.4525
1989-03-07,1.47
1989-03-08,1.432
1989-03-09,1.41
1989-03-10,1.439
1989-03-13,1.388
1989-03-14,1.408
1989-03-15,1.375
1989-03-16,1.356
1989-03-17,1.389
1989-03-20,1.3535
1989-03-21,1.368
1989-03-22,1.371
1989-03-23,1.363
1989-03-27,1.397
1989-03-28,1.394
1989-03-29,1.384
1989-03-30,1.289
1989-03-31,1.285
1989-04-03,1.256
1989-04-04,1.268
1989-04-05,1.275
1989-04-06,1.283
1989-04-07,1.311
1989-04-10,1.387
1989-04-11,1.381
1989-04-12,1.404
1989-04-13,1.39
1989-04-14,1.426
1989-04-17,1.3985
1989-04-18,1.39
1989-04-19,1.372
1989-04-20,1.365
1989-04-21,1.367
1989-04-24,1.391
1989-04-25,1.3885
1989-04-26,1.392
1989-04-27,1.386
1989-04-28,1.371
1989-05-01,1.358
1989-05-02,1.309
1989-05-03,1.305
1989-05-04,1.315
1989-05-05,1.293
1989-05-08,1.256
1989-05-09,1.261
1989-05-10,1.265
1989-05-11,1.28
1989-05-12,1.267
1989-05-15,1.2175
1989-05-16,1.192
1989-05-17,1.217
1989-05-18,1.206
1989-05-19,1.226
1989-05-22,1.16
1989-05-23,1.13
1989-05-24,1.124
1989-05-25,1.131
1989-05-26,1.148
1989-05-30,1.145
1989-05-31,1.161
1989-06-01,1.132
1989-06-02,1.137
1989-06-05,1.097
1989-06-06,1.095
1989-06-07,1.1185
1989-06-08,1.139
1989-06-09,1.128
1989-06-12,1.105
1989-06-13,1.1125
1989-06-14,1.126
1989-06-15,1.124
1989-06-16,1.1585
1989-06-19,1.181
1989-06-20,1.1735
1989-06-21,1.096
1989-06-22,1.0965
1989-06-23,1.1125
1989-06-26,1.101
1989-06-27,1.0925
1989-06-28,1.101
1989-06-29,1.0955
1989-06-30,1.0765
1989-07-05,1.04
1989-07-06,1.02
1989-07-07,1.058
1989-07-10,1.053
1989-07-11,1.052
1989-07-12,1.088
1989-07-13,1.0735
1989-07-14,1.083
1989-07-17,1.089
1989-07-18,1.123
1989-07-19,1.126
1989-07-20,0.0112
1989-07-21,1.112
1989-07-24,1.16
1989-07-25,1.1625
1989-07-26,1.15
1989-07-27,1.157
1989-07-28,1.1265
1989-07-31,1.1455
1989-08-01,1.1515
1989-08-02,1.1635
1989-08-03,1.158
1989-08-04,1.163
1989-08-07,1.141
1989-08-08,1.137
1989-08-09,1.143
1989-08-10,1.158
1989-08-11,1.206
1989-08-14,1.2355
1989-08-15,1.25
1989-08-16,1.256
1989-08-17,1.295
1989-08-18,1.274
1989-08-21,1.2865
1989-08-22,1.2865
1989-08-23,1.3115
1989-08-24,1.338
1989-08-25,1.392
1989-08-28,1.386
1989-08-29,1.311
1989-08-30,1.302
1989-08-31,1.3345
1989-09-01,1.312
1989-09-05,1.295
1989-09-06,1.2645
1989-09-07,1.3
1989-09-08,1.279
1989-09-11,1.309
1989-09-12,1.311
1989-09-13,1.327
1989-09-14,1.361
1989-09-15,1.3255
1989-09-18,1.336
1989-09-19,1.3225
1989-09-20,1.328
1989-09-21,1.322
1989-09-22,1.311
1989-09-25,1.281
1989-09-26,1.252
1989-09-27,1.268
1989-09-28,1.2315
1989-09-29,0.0125
1989-10-02,1.289
1989-10-03,1.283
1989-10-04,1.303
1989-10-05,1.31
1989-10-06,1.338
1989-10-09,1.344
1989-10-10,1.308
1989-10-11,1.305
1989-10-12,1.3285
1989-10-13,0.0133
1989-10-16,1.3
1989-10-17,1.308
1989-10-18,1.29
1989-10-19,1.307
1989-10-20,1.2645
1989-10-23,1.223
1989-10-24,1.179
1989-10-25,1.188
1989-10-26,0.0118
1989-10-27,1.193
1989-10-30,1.138
1989-10-31,1.1565
1989-11-01,1.18
1989-11-02,1.154
1989-11-03,1.1385
1989-11-06,1.11
1989-11-07,1.1215
1989-11-08,1.1605
1989-11-09,1.1675
1989-11-10,1.155
1989-11-13,1.1705
1989-11-14,1.142
1989-11-15,1.141
1989-11-16,1.129
1989-11-17,1.1
1989-11-20,1.074
1989-11-21,1.093
1989-11-22,1.083
1989-11-24,1.0795
1989-11-27,1.0915
1989-11-28,1.1055
1989-11-29,1.09
1989-11-30,1.094
1989-12-01,1.06
1989-12-04,1.051
1989-12-05,1.036
1989-12-06,1.0445
1989-12-07,1.0475
1989-12-08,1.0455
1989-12-11,1.039
1989-12-12,1.022
1989-12-13,1.058
1989-12-14,1.0405
1989-12-15,1.0565
1989-12-18,1.0395
1989-12-19,1.046
1989-12-20,1.052
1989-12-21,1.0575
1989-12-22,1.071
1989-12-26,1.078
1989-12-27,1.0635
1989-12-28,1.061
1989-12-29,1.064
1990-01-02,1.062
1990-01-03,1.0965
1990-01-04,1.0855
1990-01-05,1.095
1990-01-08,1.1135
1990-01-09,1.102
1990-01-10,1.081
1990-01-11,1.092
1990-01-12,1.059
1990-01-15,1.04
1990-01-16,1.045
1990-01-17,1.04
1990-01-18,1.0235
1990-01-19,0.993
1990-01-22,0.9875
1990-01-23,0.9745
1990-01-24,0.966
1990-01-25,0.977
1990-01-26,0.9835
1990-01-29,0.9675
1990-01-30,0.953
1990-01-31,0.978
1990-02-01,0.972
1990-02-02,0.9935
1990-02-05,0.982
1990-02-06,0.985
1990-02-07,0.99
1990-02-08,0.9885
1990-02-09,1.0035
1990-02-12,0.989
1990-02-13,1.029
1990-02-14,1.0385
1990-02-15,1.0505
1990-02-16,1.088
1990-02-20,1.1025
1990-02-21,1.108
1990-02-22,1.112
1990-02-23,1.105
1990-02-26,1.103
1990-02-27,1.0675
1990-02-28,1.0825
1990-03-01,1.092
1990-03-02,1.137
1990-03-05,1.168
1990-03-06,1.1535
1990-03-07,1.1465
1990-03-08,1.159
1990-03-09,1.155
1990-03-12,1.1495
1990-03-13,1.127
1990-03-14,1.174
1990-03-15,1.1955
1990-03-16,1.1975
1990-03-19,1.191
1990-03-20,1.173
1990-03-21,1.212
1990-03-22,1.181
1990-03-23,1.179
1990-03-26,1.147
1990-03-27,1.1225
1990-03-28,1.165
1990-03-29,1.145
1990-03-30,1.181
1990-04-02,1.164
1990-04-03,1.2035
1990-04-04,1.1515
1990-04-05,1.1465
1990-04-06,1.1685
1990-04-09,1.127
1990-04-10,1.154
1990-04-11,1.146
1990-04-12,1.1285
1990-04-16,1.125
1990-04-17,1.125
1990-04-18,1.126
1990-04-19,1.13
1990-04-20,1.0955
1990-04-23,1.089
1990-04-24,1.12
1990-04-25,1.1525
1990-04-26,1.15
1990-04-27,1.116
1990-04-30,1.089
1990-05-01,1.133
1990-05-02,1.1215
1990-05-03,1.116
1990-05-04,1.1125
1990-05-07,1.0965
1990-05-08,1.1215
1990-05-09,1.175
1990-05-10,1.184
1990-05-11,1.1765
1990-05-14,1.15
1990-05-15,1.141
1990-05-16,1.144
1990-05-17,1.149
1990-05-18,1.1485
1990-05-21,1.1345
1990-05-22,1.1615
1990-05-23,1.1505
1990-05-24,1.1655
1990-05-25,1.1525
1990-05-29,1.125
1990-05-30,1.0875
1990-05-31,1.082
1990-06-01,1.097
1990-06-04,1.089
1990-06-05,1.105
1990-06-06,1.1
1990-06-07,1.1035
1990-06-08,1.105
1990-06-11,1.0845
1990-06-12,1.096
1990-06-13,1.081
1990-06-14,1.095
1990-06-15,1.097
1990-06-18,1.122
1990-06-19,1.116
1990-06-20,1.0885
1990-06-21,1.1
1990-06-22,1.105
1990-06-25,1.079
1990-06-26,1.076
1990-06-27,1.093
1990-06-28,1.133
1990-06-29,1.14
1990-07-02,1.129
1990-07-03,1.131
1990-07-05,1.1605
1990-07-06,1.182
1990-07-09,1.1735
1990-07-10,1.1675
1990-07-11,1.22
1990-07-12,1.2405
1990-07-13,1.2295
1990-07-16,1.22
1990-07-17,1.2
1990-07-18,1.193
1990-07-19,1.179
1990-07-20,1.198
1990-07-23,1.191
1990-07-24,1.204
1990-07-25,1.2165
1990-07-26,1.229
1990-07-27,1.259
1990-07-30,1.2175
1990-07-31,1.226
1990-08-01,1.266
1990-08-02,1.267
1990-08-03,1.235
1990-08-06,1.246
1990-08-07,1.2545
1990-08-08,1.289
1990-08-09,1.2905
1990-08-10,1.29
1990-08-13,1.29
1990-08-14,1.2985
1990-08-15,1.306
1990-08-16,1.3015
1990-08-17,1.306
1990-08-20,1.2945
1990-08-21,1.298
1990-08-22,1.2725
1990-08-23,1.2785
1990-08-24,1.2725
1990-08-27,1.2865
1990-08-28,1.272
1990-08-29,1.281
1990-08-30,1.265
1990-08-31,1.265
1990-09-04,1.254
1990-09-05,1.24
1990-09-06,1.2545
1990-09-07,1.3255
1990-09-10,1.305
1990-09-11,1.3065
1990-09-12,1.3135
1990-09-13,1.2915
1990-09-14,1.308
1990-09-17,1.301
1990-09-18,1.264
1990-09-19,1.22
1990-09-20,1.2055
1990-09-21,1.2205
1990-09-24,1.2075
1990-09-25,1.202
1990-09-26,1.21
1990-09-27,1.1985
1990-09-28,1.188
1990-10-01,1.17
1990-10-02,1.1835
1990-10-03,1.21
1990-10-04,1.206
1990-10-05,1.2205
1990-10-08,1.2065
1990-10-09,1.181
1990-10-10,1.1935
1990-10-11,1.1575
1990-10-12,1.135
1990-10-15,1.1425
1990-10-16,1.1335
1990-10-17,1.121
1990-10-18,1.14
1990-10-19,1.175
1990-10-22,1.173
1990-10-23,1.2265
1990-10-24,1.2045
1990-10-25,1.198
1990-10-26,1.198
1990-10-29,1.172
1990-10-30,1.132
1990-10-31,1.1355
1990-11-01,1.122
1990-11-02,1.142
1990-11-05,1.1285
1990-11-06,1.1415
1990-11-07,1.1395
1990-11-08,1.127
1990-11-09,1.1385
1990-11-12,1.1325
1990-11-13,1.142
1990-11-14,1.14
1990-11-15,1.1505
1990-11-16,1.16
1990-11-19,1.148
1990-11-20,1.1505
1990-11-21,1.139
1990-11-23,1.143
1990-11-26,1.152
1990-11-27,1.111
1990-11-28,1.1115
1990-11-29,1.085
1990-11-30,1.085
1990-12-03,1.091
1990-12-04,1.092
1990-12-05,1.09
1990-12-06,1.111
1990-12-07,1.082
1990-12-10,1.098
1990-12-11,1.093
1990-12-12,1.107
1990-12-13,1.105
1990-12-14,1.096
1990-12-17,1.101
1990-12-18,1.101
1990-12-19,1.107
1990-12-20,1.118
1990-12-21,1.1145
1990-12-26,1.125
1990-12-27,1.125
1990-12-28,1.141
1990-12-31,1.1685
1991-01-02,1.193
1991-01-03,1.163
1991-01-04,1.159
1991-01-07,1.168
1991-01-08,1.145
1991-01-09,1.1345
1991-01-10,1.131
1991-01-11,1.1285
1991-01-14,1.106
1991-01-15,1.077
1991-01-16,1.0585
1991-01-17,1.0925
1991-01-18,1.0825
1991-01-21,1.084
1991-01-22,1.0595
1991-01-23,1.049
1991-01-24,1.031
1991-01-25,1.042
1991-01-28,1.055
1991-01-29,1.0535
1991-01-30,1.057
1991-01-31,1.055
1991-02-01,1.0575
1991-02-04,1.051
1991-02-05,1.0595
1991-02-06,1.0655
1991-02-07,1.061
1991-02-08,1.08
1991-02-11,1.083
1991-02-12,1.084
1991-02-13,1.093
1991-02-14,1.078
1991-02-15,1.09
1991-02-19,1.082
1991-02-20,1.078
1991-02-21,1.093
1991-02-22,1.087
1991-02-25,1.116
1991-02-26,1.107
1991-02-27,1.1045
1991-02-28,1.115
1991-03-01,1.109
1991-03-04,1.0995
1991-03-05,1.0975
1991-03-06,1.097
1991-03-07,1.096
1991-03-08,1.0985
1991-03-11,1.075
1991-03-12,1.0825
1991-03-13,1.077
1991-03-14,1.073
1991-03-15,1.071
1991-03-18,1.0605
1991-03-19,1.0595
1991-03-20,1.063
1991-03-21,1.0745
1991-03-22,1.066
1991-03-25,1.062
1991-03-26,1.069
1991-03-27,1.057
1991-03-28,1.055
1991-04-01,1.057
1991-04-02,1.0845
1991-04-03,1.08
1991-04-04,1.083
1991-04-05,1.075
1991-04-08,1.0685
1991-04-09,1.064
1991-04-10,1.082
1991-04-11,1.0815
1991-04-12,1.081
1991-04-15,1.0775
1991-04-16,1.0805
1991-04-17,1.102
1991-04-18,1.106
1991-04-19,1.099
1991-04-22,1.094
1991-04-23,1.085
1991-04-24,1.0875
1991-04-25,1.08
1991-04-26,1.07
1991-04-29,1.074
1991-04-30,1.051
1991-05-01,1.0505
1991-05-02,1.0545
1991-05-03,1.0205
1991-05-06,1.012
1991-05-07,1.021
1991-05-08,1.025
1991-05-09,1.022
1991-05-10,1.0225
1991-05-13,0.9925
1991-05-14,0.975
1991-05-15,0.989
1991-05-16,0.982
1991-05-17,0.98
1991-05-20,0.988
1991-05-21,0.995
1991-05-22,0.9855
1991-05-23,0.992
1991-05-24,0.991
1991-05-28,0.992
1991-05-29,0.982
1991-05-30,0.963
1991-05-31,0.964
1991-06-03,0.967
1991-06-04,0.986
1991-06-05,1.001
1991-06-06,0.986
1991-06-07,0.985
1991-06-10,0.981
1991-06-11,0.995
1991-06-12,0.9755
1991-06-13,0.9825
1991-06-14,0.9785
1991-06-17,0.9785
1991-06-18,0.982
1991-06-19,0.984
1991-06-20,1.003
1991-06-21,1.002
1991-06-24,0.995
1991-06-25,1.0095
1991-06-26,1.0145
1991-06-27,0.991
1991-06-28,1.0015
1991-07-01,1.012
1991-07-02,1.0345
1991-07-03,1.0155
1991-07-08,1.0155
1991-07-09,1.008
1991-07-10,0.991
1991-07-11,0.979
1991-07-12,0.985
1991-07-15,0.9825
1991-07-16,0.9865
1991-07-17,0.992
1991-07-18,0.9875
1991-07-19,0.998
1991-07-22,0.996
1991-07-23,0.995
1991-07-24,0.9905
1991-07-25,0.9985
1991-07-26,1.0115
1991-07-29,1.007
1991-07-30,1.0005
1991-07-31,1.008
1991-08-01,1.004
1991-08-02,1.004
1991-08-05,1.011
1991-08-06,1.003
1991-08-07,1.0185
1991-08-08,1.0175
1991-08-09,1.023
1991-08-12,1.003
1991-08-13,1.0075
1991-08-14,1.004
1991-08-15,1.0035
1991-08-16,0.9925
1991-08-19,0.9865
1991-08-20,0.987
1991-08-21,1.002
1991-08-22,1.0025
1991-08-23,1.006
1991-08-26,1.0065
1991-08-27,1.025
1991-08-28,1.0315
1991-08-29,1.031
1991-08-30,1.0345
1991-09-03,1.036
1991-09-04,1.028
1991-09-05,1.0335
1991-09-06,1.0595
1991-09-09,1.0505
1991-09-10,1.0545
1991-09-11,1.053
1991-09-12,1.0525
1991-09-13,1.0495
1991-09-16,1.0355
1991-09-17,1.02
1991-09-18,1.0365
1991-09-19,1.04
1991-09-20,1.0645
1991-09-23,1.0635
1991-09-24,1.054
1991-09-25,1.079
1991-09-26,1.075
1991-09-27,1.066
1991-09-30,1.048
1991-10-01,1.05
1991-10-02,1.0445
1991-10-03,1.0515
1991-10-04,1.051
1991-10-07,1.0355
1991-10-08,1.06
1991-10-09,1.0645
1991-10-10,1.0485
1991-10-11,1.0555
1991-10-14,1.042
1991-10-15,1.041
1991-10-16,1.0465
1991-10-17,1.0595
1991-10-18,1.0495
1991-10-21,1.048
1991-10-22,1.049
1991-10-23,1.0535
1991-10-24,1.0525
1991-10-25,1.052
1991-10-28,1.0615
1991-10-29,1.0785
1991-10-30,1.067
1991-10-31,1.058
1991-11-01,1.056
1991-11-04,1.06
1991-11-05,1.0545
1991-11-06,1.0535
1991-11-07,1.049
1991-11-08,1.0445
1991-11-11,1.0335
1991-11-12,1.039
1991-11-13,1.036
1991-11-14,1.0525
1991-11-15,1.0525
1991-11-18,1.042
1991-11-19,1.0315
1991-11-20,1.033
1991-11-21,1.0315
1991-11-22,1.0285
1991-11-25,1.0395
1991-11-26,1.0425
1991-11-27,1.0315
1991-11-29,1.016
1991-12-02,1.008
1991-12-03,1.008
1991-12-04,0.999
1991-12-05,0.985
1991-12-06,0.988
1991-12-09,0.985
1991-12-10,0.969
1991-12-11,0.978
1991-12-12,0.977
1991-12-13,0.976
1991-12-16,0.9775
1991-12-17,0.98
1991-12-18,0.9805
1991-12-19,0.971
1991-12-20,0.9695
1991-12-23,0.978
1991-12-24,0.9845
1991-12-26,0.983
1991-12-27,0.99
1991-12-30,0.9845
1991-12-31,0.9755
1992-01-02,0.957
1992-01-03,0.9605
1992-01-06,0.9605
1992-01-07,0.9515
1992-01-08,0.9455
1992-01-09,0.9435
1992-01-10,0.9505
1992-01-13,0.948
1992-01-14,0.947
1992-01-15,0.9585
1992-01-16,0.9705
1992-01-17,0.973
1992-01-20,0.9715
1992-01-21,0.9695
1992-01-22,0.976
1992-01-23,0.97
1992-01-24,0.989
1992-01-27,0.984
1992-01-28,0.99
1992-01-29,0.991
1992-01-30,0.9885
1992-01-31,0.9845
1992-02-03,0.9755
1992-02-04,0.975
1992-02-05,0.982
1992-02-06,0.9795
1992-02-07,0.982
1992-02-10,0.98
1992-02-11,0.984
1992-02-12,1.011
1992-02-13,1.0125
1992-02-14,1.018
1992-02-18,1.016
1992-02-19,1.005
1992-02-20,1.011
1992-02-21,1.0075
1992-02-24,1.021
1992-02-25,1.018
1992-02-26,1.031
1992-02-27,1.033
1992-02-28,1.032
1992-03-02,1.024
1992-03-03,1.0215
1992-03-04,1.0245
1992-03-05,1.0175
1992-03-06,1.0115
1992-03-09,1.009
1992-03-10,1.0205
1992-03-11,1.012
1992-03-12,1.0085
1992-03-13,1.011
1992-03-16,1.009
1992-03-17,1.019
1992-03-18,1.0195
1992-03-19,1.0195
1992-03-20,1.008
1992-03-23,1.0125
1992-03-24,1.014
1992-03-25,1.0105
1992-03-26,1.013
1992-03-27,1.012
1992-03-30,1.0115
1992-03-31,1.0135
1992-04-01,1.0235
1992-04-02,1.031
1992-04-03,1.0285
1992-04-06,1.0255
1992-04-07,1.0225
1992-04-08,1.004
1992-04-09,1.008
1992-04-10,1.0005
1992-04-13,0.993
1992-04-14,0.9955
1992-04-15,0.997
1992-04-16,0.992
1992-04-20,0.9875
1992-04-21,0.996
1992-04-22,0.997
1992-04-23,1.003
1992-04-24,1.003
1992-04-27,0.9995
1992-04-28,1.004
1992-04-29,1.0005
1992-04-30,1.0045
1992-05-01,0.998
1992-05-04,1.005
1992-05-05,1.0005
1992-05-06,1.0045
1992-05-07,1.012
1992-05-08,1.0125
1992-05-11,1.014
1992-05-12,1.011
1992-05-13,1.007
1992-05-14,1.0035
1992-05-15,1.005
1992-05-18,1.006
1992-05-19,1.0115
1992-05-20,1.0095
1992-05-21,1.011
1992-05-22,1.0135
1992-05-26,1.011
1992-05-27,1.008
1992-05-28,1.01
1992-05-29,1.0125
1992-06-01,1.023
1992-06-02,1.023
1992-06-03,1.0215
1992-06-04,1.0425
1992-06-05,1.0405
1992-06-08,1.0375
1992-06-09,1.039
1992-06-10,1.0325
1992-06-11,1.0295
1992-06-12,1.0335
1992-06-15,1.035
1992-06-16,1.0365
1992-06-17,1.043
1992-06-18,1.0455
1992-06-19,1.0475
1992-06-22,1.046
1992-06-23,1.051
1992-06-24,1.072
1992-06-25,1.079
1992-06-26,1.0755
1992-06-29,1.108
1992-06-30,1.097
1992-07-01,1.0985
1992-07-02,1.12
1992-07-06,1.1165
1992-07-07,1.133
1992-07-08,1.1305
1992-07-09,1.1155
1992-07-10,1.1345
1992-07-13,1.1275
1992-07-14,1.144
1992-07-15,1.158
1992-07-16,1.1635
1992-07-17,1.152
1992-07-20,1.15
1992-07-21,1.155
1992-07-22,1.1515
1992-07-23,1.155
1992-07-24,1.153
1992-07-27,1.1475
1992-07-28,1.149
1992-07-29,1.1395
1992-07-30,1.1325
1992-07-31,1.125
1992-08-03,1.1225
